,Unnamed: 0,ATS SYSTEM CODE,LOCATION_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_ADDRESS_LINE_1,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,NTA,GEOGRAPHICAL_DISTRICT_CODE,LatLong,latitude,longitude,zipcode,zcta,nbhLabel,boroLabel,label
1315,1315,28Q055      ,P.S. 055 Maure,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/1939 12:00,Open,131-10 97 AVENUE,409,28,15400,QN54,28,"(40.69361, -73.816156)",40.69361,-73.816156,11419,11419,"Kew Gardens, Richmond Hill",Queens,P.S. 055 Maure Elementary
1316,1316,28Q072      ,Catherine & Count Basie Middle School 72,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/1967 12:00,Open,133-25 GUY R BREWER BOULEVARD,412,28,33402,QN02,28,"(40.675014, -73.775643)",40.675014,-73.775643,11434,11434,"Rochdale Village, South Jamaica",Queens,Catherine & Count Basie Middle School 72 Junior High-Intermediate-Middle
1317,1317,28Q080      ,PS 80  The Thurgood Marshall Magnet School of Mult,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1964 12:00,Open,171-05 137TH AVENUE,412,28,33402,QN02,28,"(40.673483, -73.769119)",40.673483,-73.769119,11434,11434,"Rochdale Village, South Jamaica",Queens,PS 80  The Thurgood Marshall Magnet School of Mult Elementary
1318,1318,28Q082      ,P.S. 082 Hammond,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2006 12:00,Open,88-02 144 STREET,412,24,21400,QN35,28,"(40.703897, -73.8122)",40.703897,-73.8122,11435,11435,"Briarwood, South Jamaica",Queens,P.S. 082 Hammond Elementary
1319,1319,28Q086      ,P.S. Q086,General Academic,Elementary,"03,04,05,06",1/7/1970 12:00,Open,87-41 PARSONS BOULEVARD,408,24,44800,QN35,28,"(40.709461, -73.803001)",40.709461,-73.803001,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,P.S. Q086 Elementary
1320,1320,28Q099      ,P.S. 099 Kew Gardens,General Academic,Elementary,"0K,01,02,03,04,05,06",1/7/2024 12:00,Open,82-37 KEW GARDENS ROAD,409,29,21600,QN60,28,"(40.711502, -73.827722)",40.711502,-73.827722,11415,11415,Kew Gardens,Queens,P.S. 099 Kew Gardens Elementary
1321,1321,28Q101      ,P.S. 101 School in the Gardens,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/2027 12:00,Open,2 RUSSELL PLACE,406,29,72300,QN17,28,"(40.715543, -73.8434)",40.715543,-73.8434,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,P.S. 101 School in the Gardens Elementary
1322,1322,28Q117      ,P.S. 117 J. Keld / Briarwood School,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2028 12:00,Open,85-15 143 STREET,408,24,23200,QN35,28,"(40.710428, -73.812968)",40.710428,-73.812968,11435,11435,"Briarwood, South Jamaica",Queens,P.S. 117 J. Keld / Briarwood School Elementary
1323,1323,28Q121      ,P.S. 121 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2025 12:00,Open,126-10 109 AVENUE,410,28,17000,QN55,28,"(40.683585, -73.81533)",40.683585,-73.81533,11420,11420,South Ozone Park,Queens,P.S. 121 Queens Elementary
1324,1324,28Q139      ,P.S. 139 Rego Park,General Academic,Elementary,"0K,01,02,03,04,05,06",1/7/2029 12:00,Open,93-06 63 DRIVE,406,29,69300,QN18,28,"(40.728012, -73.862561)",40.728012,-73.862561,11374,11374,Rego Park,Queens,P.S. 139 Rego Park Elementary
1325,1325,28Q140      ,P.S. 140 Edward K Ellington,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/2029 12:00,Open,166-01 116 AVENUE,412,27,27800,QN76,28,"(40.687486, -73.781255)",40.687486,-73.781255,11434,11434,"Rochdale Village, South Jamaica",Queens,P.S. 140 Edward K Ellington Elementary
1326,1326,28Q144      ,P.S. 144 Col Jeromus Remsen,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/1931 12:00,Open,93-02 69 AVENUE,406,29,72900,QN17,28,"(40.71489, -73.852398)",40.71489,-73.852398,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,P.S. 144 Col Jeromus Remsen Elementary
1327,1327,28Q157      ,J.H.S. 157 Stephen A. Halsey,General Academic,Junior High-Intermediate-Middle,"06,07,08,09",1/7/1948 12:00,Open,63-55 102ND STREET,406,29,72100,QN17,28,"(40.732348, -73.852879)",40.732348,-73.852879,11374,11374,Rego Park,Queens,J.H.S. 157 Stephen A. Halsey Junior High-Intermediate-Middle
1328,1328,28Q160      ,P.S. 160 Walter Francis Bishop,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/1939 12:00,Open,109-59 INWOOD STREET,412,28,19600,QN01,28,"(40.688373, -73.799685)",40.688373,-73.799685,11435,11435,"Briarwood, South Jamaica",Queens,P.S. 160 Walter Francis Bishop Elementary
1329,1329,28Q161      ,P.S. 161 Arthur Ashe School,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/2000 12:00,Open,101-33 124 STREET,409,28,15600,QN54,28,"(40.690439, -73.82108)",40.690439,-73.82108,11419,11419,"Kew Gardens, Richmond Hill",Queens,P.S. 161 Arthur Ashe School Elementary
1330,1330,28Q167      ,Metropolitan Expeditionary Learning School,General Academic,Secondary School,"06,07,08,09,10,11,12",1/7/2010 12:00,Open,91-30 METROPOLITAN AVENUE,406,29,64500,QN17,28,"(40.708431, -73.855543)",40.708431,-73.855543,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,Metropolitan Expeditionary Learning School Secondary School
1331,1331,28Q174      ,P.S. 174 William Sidney Mount,General Academic,Elementary,"PK,0K,01,02,03,04,05,06",1/7/1949 12:00,Open,65-10 DIETERLE CRESCENT,406,29,69702,QN18,28,"(40.720583, -73.861462)",40.720583,-73.861462,11374,11374,Rego Park,Queens,P.S. 174 William Sidney Mount Elementary
1332,1332,28Q175      ,P.S. 175 The Lynn Gross Discovery School,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1951 12:00,Open,64-35 102 STREET,406,29,72100,QN17,28,"(40.731016, -73.85221)",40.731016,-73.85221,11374,11374,Rego Park,Queens,P.S. 175 The Lynn Gross Discovery School Elementary
1333,1333,28Q182      ,P.S. 182 Samantha Smith,General Academic,Elementary,"PK,0K,01,02,03,04,05",11/20/1987 0:00,Open,153-27 88TH AVENUE,412,24,23600,QN35,28,"(40.70675, -73.803183)",40.70675,-73.803183,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,P.S. 182 Samantha Smith Elementary
1334,1334,28Q190      ,J.H.S. 190 Russell Sage,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/1954 12:00,Open,68-17 AUSTIN STREET,406,29,71305,QN17,28,"(40.723478, -73.8517)",40.723478,-73.8517,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,J.H.S. 190 Russell Sage Junior High-Intermediate-Middle
1335,1335,28Q196      ,P.S. 196 Grand Central Parkway,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1953 12:00,Open,71-25 113 STREET,406,29,75702,QN17,28,"(40.722792, -73.837379)",40.722792,-73.837379,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,P.S. 196 Grand Central Parkway Elementary
1336,1336,28Q206      ,P.S. 206 The Horace Harding School,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1954 12:00,Open,61-02 98 STREET,406,29,71702,QN18,28,"(40.73404, -73.861004)",40.73404,-73.861004,11374,11374,Rego Park,Queens,P.S. 206 The Horace Harding School Elementary
1337,1337,28Q217      ,J.H.S. 217 Robert A. Van Wyck,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/1956 12:00,Open,85-05 144 STREET,408,24,23200,QN35,28,"(40.710384, -73.811461)",40.710384,-73.811461,11435,11435,"Briarwood, South Jamaica",Queens,J.H.S. 217 Robert A. Van Wyck Junior High-Intermediate-Middle
1338,1338,28Q220      ,P.S. 220 Edward Mandel,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1956 12:00,Open,62-10 108 STREET,406,29,74500,QN17,28,"(40.736314, -73.852621)",40.736314,-73.852621,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,P.S. 220 Edward Mandel Elementary
1339,1339,28Q284      ,York Early College Academy,General Academic,Secondary School,"06,07,08,09,10,11,12",1/7/2006 12:00,Open,108-35 167 STREET,412,27,25800,QN01,28,"(40.69691, -73.786403)",40.69691,-73.786403,11433,11433,South Jamaica,Queens,York Early College Academy Secondary School
1340,1340,28Q287      ,The Emerson School,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/2013 12:00,Open,108-35 167 STREET,412,27,25800,QN01,28,"(40.69691, -73.786403)",40.69691,-73.786403,11433,11433,South Jamaica,Queens,The Emerson School Junior High-Intermediate-Middle
1341,1341,28Q303      ,The Academy for Excellence through the Arts,General Academic,Early Childhood,"PK,0K,01,02,03",1/7/2008 12:00,Open,108-55 69 AVENUE,406,29,73900,QN17,28,"(40.725787, -73.844032)",40.725787,-73.844032,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,The Academy for Excellence through the Arts Early Childhood
1342,1342,28Q310      ,Queens Collegiate: A College Board School,General Academic,Secondary School,"06,07,08,09,10,11,12",1/7/2008 12:00,Open,167-01 GOTHIC DRIVE,408,24,45200,QN35,28,"(40.714551, -73.798658)",40.714551,-73.798658,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,Queens Collegiate: A College Board School Secondary School
1343,1343,28Q312      ,Jamaica Children's School,General Academic,Elementary,"0K,01,02,03,04,05",1/7/2014 12:00,Open,109-20 UNION HALL STREET,412,28,26000,QN01,28,"(40.693559, -73.790975)",40.693559,-73.790975,11433,11433,South Jamaica,Queens,Jamaica Children's School Elementary
1344,1344,28Q325      ,Hillside Arts & Letters Academy,General Academic,High school,"09,10,11,12",1/7/2010 12:00,Open,167-01 GOTHIC DRIVE,408,24,45200,QN35,28,"(40.714551, -73.798658)",40.714551,-73.798658,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,Hillside Arts & Letters Academy High school
1345,1345,28Q328      ,High School for Community Leadership,General Academic,High school,"09,10,11,12",1/7/2010 12:00,Open,167-01 GOTHIC DRIVE,408,24,45200,QN35,28,"(40.714551, -73.798658)",40.714551,-73.798658,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,High School for Community Leadership High school
1346,1346,28Q332      ,Redwood Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/2014 12:00,Open,133-25 GUY R BREWER BOULEVARD,412,28,33402,QN02,28,"(40.675014, -73.775643)",40.675014,-73.775643,11434,11434,"Rochdale Village, South Jamaica",Queens,Redwood Middle School Junior High-Intermediate-Middle
1347,1347,28Q338      ,Queens Satellite High School for Opportunity,Transfer School,High school,"09,10,11,12",1/7/2010 12:00,Open,162-02 HILLSIDE AVENUE,412,24,44602,QN61,28,"(40.708204, -73.799532)",40.708204,-73.799532,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,Queens Satellite High School for Opportunity High school
1348,1348,28Q349      ,The Queens School for Leadership and Excellence,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2015 12:00,Open,88-08 164TH STREET,412,24,44602,QN61,28,"(40.708698, -73.797981)",40.708698,-73.797981,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,The Queens School for Leadership and Excellence Elementary
1349,1349,28Q350      ,Jamaica Gateway to the Sciences,General Academic,High school,"09,10,11,12",1/7/2011 12:00,Open,167-01 GOTHIC DRIVE,408,24,45200,QN35,28,"(40.714551, -73.798658)",40.714551,-73.798658,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,Jamaica Gateway to the Sciences High school
1350,1350,28Q354      ,The Jermaine L. Green STEM Institute of Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2011 12:00,Open,126-10 BEDELL STREET,412,28,33402,QN02,28,"(40.679843, -73.774668)",40.679843,-73.774668,11434,11434,"Rochdale Village, South Jamaica",Queens,The Jermaine L. Green STEM Institute of Queens Elementary
1351,1351,28Q358      ,M.S. 358,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/2015 12:00,Open,88-08 164TH STREET,412,24,44602,QN61,28,"(40.708698, -73.797981)",40.708698,-73.797981,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,M.S. 358 Junior High-Intermediate-Middle
1352,1352,28Q440      ,Forest Hills High School,General Academic,High school,"09,10,11,12",1/7/1941 12:00,Open,67-01 110 STREET,406,29,74700,QN17,28,"(40.730017, -73.843972)",40.730017,-73.843972,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,Forest Hills High School High school
1353,1353,28Q505      ,Hillcrest High School,General Academic,High school,"09,10,11,12",1/7/1971 12:00,Open,160-05 HIGHLAND AVENUE,408,24,44800,QN35,28,"(40.709461, -73.803001)",40.709461,-73.803001,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,Hillcrest High School High school
1354,1354,28Q620      ,Thomas A. Edison Career and Technical Education Hi,Career Technical,High school,"09,10,11,12",1/7/1959 12:00,Open,165-65 84 AVENUE,408,24,45200,QN35,28,"(40.716071, -73.799692)",40.716071,-73.799692,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,Thomas A. Edison Career and Technical Education Hi High school
1355,1355,28Q680      ,Queens Gateway to Health Sciences Secondary School,General Academic,Secondary School,"07,08,09,10,11,12",1/7/1998 12:00,Open,160-20 GOETHALS AVENUE,408,24,126700,QN38,28,"(40.718027, -73.805923)",40.718027,-73.805923,11366,11366,"Fresh Meadows, Hillcrest",Queens,Queens Gateway to Health Sciences Secondary School Secondary School
1356,1356,28Q686      ,Queens Metropolitan High School,General Academic,High school,"09,10,11,12",1/7/2010 12:00,Open,91-30 METROPOLITAN AVENUE,406,29,64500,QN17,28,"(40.708431, -73.855543)",40.708431,-73.855543,11375,11375,"Forest Hills, Forest Hills Gardens",Queens,Queens Metropolitan High School High school
1357,1357,28Q687      ,Queens High School for the Sciences at York Colleg,General Academic,High school,"09,10,11,12",1/7/2002 12:00,Open,94-50 159 STREET,412,27,24600,QN61,28,"(40.700884, -73.798364)",40.700884,-73.798364,11433,11433,South Jamaica,Queens,Queens High School for the Sciences at York Colleg High school
1358,1358,28Q690      ,High School for Law Enforcement and Public Safety,General Academic,High school,"09,10,11,12,SE",1/7/2003 12:00,Open,116-25 GUY R BREWER BOULEVARD,412,28,27800,QN76,28,"(40.685838, -73.783438)",40.685838,-73.783438,11434,11434,"Rochdale Village, South Jamaica",Queens,High School for Law Enforcement and Public Safety High school
1359,1359,28Q896      ,"Young Women's Leadership School, Queens",General Academic,Secondary School,"07,08,09,10,11,12",1/7/2005 12:00,Open,150-91 87 ROAD,408,24,23600,QN35,28,"(40.708409, -73.804166)",40.708409,-73.804166,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,"Young Women's Leadership School, Queens Secondary School"
1360,1360,29Q015      ,P.S. 015 Jackie Robinson,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1939 12:00,Open,121-15 LUCAS STREET,412,27,37600,QN08,29,"(40.68605, -73.756546)",40.68605,-73.756546,11413,11413,"Laurelton, Springfield Gardens",Queens,P.S. 015 Jackie Robinson Elementary
1361,1361,29Q033      ,P.S. 033 Edward M. Funk,General Academic,Elementary,"0K,01,02,03,04,05",1/7/2025 12:00,Open,91-37 222 STREET,413,23,56000,QN34,29,"(40.727172, -73.734102)",40.727172,-73.734102,11428,11428,"Bellaire, Queens Village",Queens,P.S. 033 Edward M. Funk Elementary
1362,1362,29Q034      ,P.S. 034 John Harvard,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1998 12:00,Open,104-12 SPRINGFIELD BOULEVARD,413,27,58200,QN34,29,"(40.710986, -73.737702)",40.710986,-73.737702,11412,11412,Saint Albans,Queens,P.S. 034 John Harvard Elementary
1363,1363,29Q035      ,P.S. 035 Nathaniel Woodhull,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1931 12:00,Open,191-02 90 AVENUE,412,23,48200,QN07,29,"(40.713438, -73.768894)",40.713438,-73.768894,11423,11423,"Hollis, Holliswood, Jamaica Estates",Queens,P.S. 035 Nathaniel Woodhull Elementary
1364,1364,29Q036      ,P.S. 036 Saint Albans School,General Academic,Elementary,"0K,01,02,03,04,05",1/7/2024 12:00,Open,187-01 FOCH BOULEVARD,412,27,36600,QN08,29,"(40.691306, -73.764081)",40.691306,-73.764081,11412,11412,Saint Albans,Queens,P.S. 036 Saint Albans School Elementary
1365,1365,29Q037      ,Cynthia Jenkins School,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2028 12:00,Open,179-37 137 AVENUE,412,27,35200,QN08,29,"(40.676201, -73.758778)",40.676201,-73.758778,11434,11434,"Rochdale Village, South Jamaica",Queens,Cynthia Jenkins School Elementary
1366,1366,29Q038      ,P.S. 038 Rosedale,General Academic,Elementary,"0K,01,02,03,04,05",1/7/2026 12:00,Open,135-21 241 STREET,413,31,63800,QN05,29,"(40.67115, -73.733774)",40.67115,-73.733774,11422,11422,"Meadowmere, Rosedale",Queens,P.S. 038 Rosedale Elementary
1367,1367,29Q052      ,P.S. 052 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2027 12:00,Open,178-37 146 TERRACE,413,31,32000,QN03,29,"(40.661427, -73.767161)",40.661427,-73.767161,11434,11434,"Rochdale Village, South Jamaica",Queens,P.S. 052 Queens Elementary
1368,1368,29Q059      ,I.S. 059 Springfield Gardens,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/1956 12:00,Open,132-55 RIDGEDALE STREET,412,27,35200,QN08,29,"(40.681881, -73.752772)",40.681881,-73.752772,11413,11413,"Laurelton, Springfield Gardens",Queens,I.S. 059 Springfield Gardens Junior High-Intermediate-Middle
1369,1369,29Q095      ,P.S. 095 Eastwood,General Academic,Elementary,"0K,01,02,03,04,05",1/7/2015 12:00,Open,179-01 90 AVENUE,412,27,46800,QN61,29,"(40.711295, -73.783283)",40.711295,-73.783283,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,P.S. 095 Eastwood Elementary
1370,1370,29Q109      ,Jean Nuzzi Intermediate School,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/2025 12:00,Open,213-10 92 AVENUE,413,23,54200,QN34,29,"(40.720074, -73.746375)",40.720074,-73.746375,11428,11428,"Bellaire, Queens Village",Queens,Jean Nuzzi Intermediate School Junior High-Intermediate-Middle
1371,1371,29Q116      ,P.S./I.S. 116 William C. Hughley,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08",1/7/2025 12:00,Open,107-25 WREN PLACE,412,27,41400,QN01,29,"(40.70084, -73.781839)",40.70084,-73.781839,11433,11433,South Jamaica,Queens,P.S./I.S. 116 William C. Hughley K-8
1372,1372,29Q118      ,P.S. 118 Lorraine Hansberry,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2027 12:00,Open,190-20 109 ROAD,412,27,50400,QN07,29,"(40.703182, -73.765237)",40.703182,-73.765237,11412,11412,Saint Albans,Queens,P.S. 118 Lorraine Hansberry Elementary
1373,1373,29Q131      ,P.S. 131 Abigail Adams,General Academic,Elementary,"0K,01,02,03,04,05,SE",1/7/2026 12:00,Open,170-45 84 AVENUE,408,24,45600,QN35,29,"(40.71715, -73.794061)",40.71715,-73.794061,11432,11432,"Jamaica Estates, Jamaica Hills",Queens,P.S. 131 Abigail Adams Elementary
1374,1374,29Q132      ,P.S. 132 Ralph Bunche,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2028 12:00,Open,132-15 218 STREET,413,31,62600,QN66,29,"(40.681948, -73.7493)",40.681948,-73.7493,11413,11413,"Laurelton, Springfield Gardens",Queens,P.S. 132 Ralph Bunche Elementary
1375,1375,29Q134      ,P.S. 134 Hollis,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2028 12:00,Open,203-02 109 AVENUE,412,27,50800,QN07,29,"(40.707535, -73.754747)",40.707535,-73.754747,11423,11423,"Hollis, Holliswood, Jamaica Estates",Queens,P.S. 134 Hollis Elementary
1376,1376,29Q135      ,The Bellaire School,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1930 12:00,Open,207-11 89 AVENUE,413,23,49200,QN06,29,"(40.720864, -73.757591)",40.720864,-73.757591,11427,11427,"Bellaire, Hollis Hills, Queens Village",Queens,The Bellaire School Elementary
1377,1377,29Q136      ,P.S. 136 Roy Wilkins,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/2028 12:00,Open,201-15 115 AVENUE,412,27,52000,QN08,29,"(40.69894, -73.752694)",40.69894,-73.752694,11412,11412,Saint Albans,Queens,P.S. 136 Roy Wilkins Elementary
1378,1378,29Q138      ,P.S./M.S. 138 Sunrise,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08",1/7/1931 12:00,Open,251-11 WELLER AVENUE,413,31,66000,QN05,29,"(40.659876, -73.734342)",40.659876,-73.734342,11422,11422,"Meadowmere, Rosedale",Queens,P.S./M.S. 138 Sunrise K-8
1379,1379,29Q147      ,P.S./M.S. 147 Ronald McNair,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08",1/7/1930 12:00,Open,218-01 116 AVENUE,413,27,59800,QN33,29,"(40.698028, -73.74014)",40.698028,-73.74014,11411,11411,Cambria Heights,Queens,P.S./M.S. 147 Ronald McNair K-8
1380,1380,29Q156      ,P.S. 156 Laurelton,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1931 12:00,Open,229-02 137 AVENUE,413,31,64600,QN66,29,"(40.672259, -73.743327)",40.672259,-73.743327,11413,11413,"Laurelton, Springfield Gardens",Queens,P.S. 156 Laurelton Elementary
1381,1381,29Q176      ,P.S. 176 Cambria Heights,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1949 12:00,Open,120-45 235 STREET,413,27,61400,QN33,29,"(40.684987, -73.729226)",40.684987,-73.729226,11411,11411,Cambria Heights,Queens,P.S. 176 Cambria Heights Elementary
1382,1382,29Q181      ,P.S. 181 Brookfield,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1964 12:00,Open,148-15 230 STREET,413,31,69400,QN03,29,"(40.655674, -73.752948)",40.655674,-73.752948,11413,11413,"Laurelton, Springfield Gardens",Queens,P.S. 181 Brookfield Elementary
1383,1383,29Q192      ,I.S. 192 The Linden,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/1963 12:00,Open,109-89 204 STREET,412,27,50800,QN07,29,"(40.705989, -73.752885)",40.705989,-73.752885,11412,11412,Saint Albans,Queens,I.S. 192 The Linden Junior High-Intermediate-Middle
1384,1384,29Q195      ,P.S. 195 William Haberle,General Academic,Elementary,"PK,0K,01,02,03,04,05",1/7/1964 12:00,Open,253-50 149 AVENUE,413,31,66400,QN05,29,"(40.652641, -73.735618)",40.652641,-73.735618,11422,11422,"Meadowmere, Rosedale",Queens,P.S. 195 William Haberle Elementary
1385,1385,29Q208      ,P.S./I.S. 208,General Academic,K-8,"0K,01,02,03,04,05,06,07,08",2/25/2003 0:00,Open,74-30 COMMONWEALTH BLVD,413,23,156700,QN43,26,"(40.744276, -73.727632)",40.744276,-73.727632,11426,11426,Bellerose,Queens,P.S./I.S. 208 K-8
1386,1386,29Q238      ,I.S. 238 - Susan B. Anthony Academy,General Academic,Junior High-Intermediate-Middle,"06,07,08",1/7/1972 12:00,Open,88-15 182 STREET,412,27,47000,QN61,29,"(40.712743, -73.779653)",40.712743,-73.779653,11423,11423,"Hollis, Holliswood, Jamaica Estates",Queens,I.S. 238 - Susan B. Anthony Academy Junior High-Intermediate-Middle
1387,1387,29Q243      ,Institute for Health Professions at Cambria Height,Career Technical,High school,"09,10,11,12",1/7/2013 12:00,Open,207- 01 116TH  AVENUE,413,27,53401,QN33,29,"(40.698786, -73.74633)",40.698786,-73.74633,11411,11411,Cambria Heights,Queens,Institute for Health Professions at Cambria Height High school
1388,1388,29Q248      ,Queens Preparatory Academy,General Academic,High school,"09,10,11,12",1/7/2005 12:00,Open,143-10 SPRINGFIELD BOULEVARD,412,31,33000,QN02,29,"(40.66903, -73.757744)",40.66903,-73.757744,11413,11413,"Laurelton, Springfield Gardens",Queens,Queens Preparatory Academy High school
1389,1389,29Q251      ,P.S. 251 Queens,General Academic,Elementary,"0K,01,02,03,04,05",1/7/1973 12:00,Open,144-51 ARTHUR STREET,413,31,32000,QN03,29,"(40.664809, -73.759396)",40.664809,-73.759396,11413,11413,"Laurelton, Springfield Gardens",Queens,P.S. 251 Queens Elementary
