License Number,Establishment Type,Entity Name,Street Number,Street Name,City,State,Zip Code,latitude,longitude,zcta,nbhLabel,boroLabel,label
713433,JAC   ,FIESTA DELI & GRILL INC          ,33-43,108TH ST                   ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,FIESTA DELI & GRILL INC
638818,JAC   ,97-01 FOOD CORP                  ,97-01,37TH AVE                   ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,97-01 FOOD CORP
713070,JAC   ,HERNANDEZ DELI & GROCERY CORP    ,109-26,MERRICK BLVD              ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,HERNANDEZ DELI & GROCERY CORP
638811,JAC   ,111 CORONA CANDY STORE INC       ,40-01,111TH ST                   ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,111 CORONA CANDY STORE INC
638813,JAC   ,98-02 SUPERIOR DELI CORP         ,98-02,"ASTORIA BLVD, STORE#1      ",E ELMHURST        ,NY,11369,0,0,11369,East Elmhurst,Queens,98-02 SUPERIOR DELI CORP
713069,JAC   ,VERT FOODS CORP                  ,72-48,AUSTIN ST                  ,FOREST HILLS      ,NY,11375,0,0,11375,"Forest Hills, Forest Hills Gardens",Queens,VERT FOODS CORP
713063,A     ,M & S SMOKE SHOP INC             ,179-40,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,M & S SMOKE SHOP INC
638815,JAC   ,MARIN ANDRES                     ,84-25,JAMAICA AVE                ,WOODHAVEN         ,NY,11421,0,0,11421,Woodhaven,Queens,MARIN ANDRES
639854,A     ,STACKHOUSE JUANA                 ,160-09,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,STACKHOUSE JUANA
713192,JAC   ,NANDO DELI CORP                  ,102-02,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,NANDO DELI CORP
671442,JAC   ,BEST GROCERY CORP THE            ,109-18,FARMERS BLVD              ,SAINT ALBANS      ,NY,11412,0,0,11412,Saint Albans,Queens,BEST GROCERY CORP THE
713078,JAC   ,SUTPHIN CROWN CONVENIENCE STORE I,109-14,SUTPHIN BLVD              ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,SUTPHIN CROWN CONVENIENCE STORE I
638819,JACH  ,ORIGINAL GROUP INC               ,194-03,LINDEN BLVD               ,ST ALBANS         ,NY,11412,0,0,11412,Saint Albans,Queens,ORIGINAL GROUP INC
713037,JAC   ,BISHMALLAH HALAL MEAT & GRCRY INC,180-10,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,BISHMALLAH HALAL MEAT & GRCRY INC
639852,JAC   ,PAK JUNE HI                      ,252-04,NORTHERN BLVD             ,LITTLE NECK       ,NY,11362,0,0,11362,"Douglaston, Little Neck",Queens,PAK JUNE HI
671454,JAC   ,HAN MI MEAT MARKET INC           ,201-02,NORTHERN BLVD             ,BAYSIDE           ,NY,11361,0,0,11361,Bayside,Queens,HAN MI MEAT MARKET INC
713009,A     ,D & Z 99C STORE INC              ,167-02,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,D & Z 99C STORE INC
638828,A     ,CVS ALBANY LLC                   ,170-05,LINDEN BLVD           ,ST ALBANS         ,NY,11433,0,0,11433,South Jamaica,Queens,CVS ALBANY LLC
671456,JAC   ,TRISHANA CORP                    ,125-02,ROCKAWAY BLVD             ,SOUTH OZONE PARK  ,NY,11420,0,0,11420,South Ozone Park,Queens,TRISHANA CORP
639849,JAC   ,FORTUNE USA TRADE INC            ,24-05,23RD AVE                   ,ASTORIA           ,NY,11105,0,0,11105,Astoria,Queens,FORTUNE USA TRADE INC
712985,A     ,DONGAN GROCERY INC               ,83-43,DONGAN AVE                 ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,DONGAN GROCERY INC
638817,JAC   ,AZAL FOOD CORP                   ,25-05,STEINWAY ST                ,ASTORIA           ,NY,11103,0,0,11103,Astoria,Queens,AZAL FOOD CORP
638793,JAC   ,LITTLE GUYANA BAKE SHOP INC      ,116-04,LIBERTY AVE               ,RICHMOND HILL     ,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,LITTLE GUYANA BAKE SHOP INC
671353,JAC   ,STARBROOK MARKET INC             ,124-08-10,LIBERTY AVE            ,SOUTH RICHMOND HIL,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,STARBROOK MARKET INC
671358,JAC   ,CRISDAN GROCERY CORP             ,184-19,140 AVE               ,SPRINGFIELD GARDEN,NY,11413,0,0,11413,"Laurelton, Springfield Gardens",Queens,CRISDAN GROCERY CORP
671362,JAC   ,BENGOL FOOD INC                  ,38-25,GREENPOINT AVE             ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,BENGOL FOOD INC
638784,JAC   ,CNK FOODS INC                    ,144-10,NORTHERN BLVD             ,FLUSHING          ,NY,11354,0,0,11354,"Flushing, Linden Hill",Queens,CNK FOODS INC
671376,JABC  ,FAIRWAY DOUGLASTON LLC           ,242-02,61ST AVE            ,LITTLE NECK       ,NY,11362,0,0,11362,"Douglaston, Little Neck",Queens,FAIRWAY DOUGLASTON LLC
639867,JAC   ,ALZOQARI ALI S                   ,89-02,JAMAICA AVE                ,WOODHAVEN         ,NY,11421,0,0,11421,Woodhaven,Queens,ALZOQARI ALI S
638791,JAC   ,F & G FOOD MARKET NY CORP        ,155-02,107TH AVE                 ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,F & G FOOD MARKET NY CORP
713158,JAC   ,GREEN TARA INC                   ,45-62,48TH ST                ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,GREEN TARA INC
713156,A     ,21ST CENTURY PHARMACY INC        ,96-05,57TH AVE                   ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,21ST CENTURY PHARMACY INC
639857,A     ,FAMILY DOLLAR STORES OF NY INC   ,182-10,JAMAICA AVE               ,JAMAICA           ,NY,11423,0,0,11423,"Hollis, Holliswood, Jamaica Estates",Queens,FAMILY DOLLAR STORES OF NY INC
713136,JAC   ,LAMPEDUSA FOODS CORP             ,132-10,CROSSBAY BLVD             ,OZONE PARK        ,NY,11417,0,0,11417,"Ozone Park, Tudor Village",Queens,LAMPEDUSA FOODS CORP
713077,JAC   ,SALEH ABDO T                     ,29-37,NEWTOWN AVE                ,ASTORIA           ,NY,11102,0,0,11102,Astoria,Queens,SALEH ABDO T
671394,JAC   ,MO GOURMET DELI CORP             ,126-02,101ST AVE                 ,RICHMOND HILL     ,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,MO GOURMET DELI CORP
639862,JAC   ,BAI LE GROCERY INC               ,222-15,BRADDOCK AVE #1 FL        ,QUEENS VILLAGE    ,NY,11428,0,0,11428,"Bellaire, Queens Village",Queens,BAI LE GROCERY INC
671407,JAC   ,MANGA DELI INC                   ,65-04,CENTRAL AVE                ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,MANGA DELI INC
638797,JAC   ,AKOTA MEAT MARKET CO INC         ,40-04,73RD ST                    ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,AKOTA MEAT MARKET CO INC
671412,JAC   ,PIYAY GROCERY & DELI INC         ,144-10,243RD ST                  ,ROSEDALE          ,NY,11422,0,0,11422,"Meadowmere, Rosedale",Queens,PIYAY GROCERY & DELI INC
671418,JAC   ,INDIAN HOME COOKING LLC          ,36-46,37TH ST              ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,INDIAN HOME COOKING LLC
713087,JAC   ,TROPICS SEAFOOD MARKET LLC       ,227-03,MERRICK BLVD              ,SPRINGFIELD GARDEN,NY,11413,0,0,11413,"Laurelton, Springfield Gardens",Queens,TROPICS SEAFOOD MARKET LLC
713086,JAC   ,SHAYONA 2 DELI & GROCERY INC     ,84-47,PARSONS BLVD               ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,SHAYONA 2 DELI & GROCERY INC
638809,JAC   ,GOOWHA MARKET CORP               ,142-06,41ST AVE                  ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,GOOWHA MARKET CORP
639866,JABC  ,STOP&SHOP SUPERMARKET CO LLC THE ,70-20,ROCKAWAY BEACH BLVD        ,ARVERNE           ,NY,11692,0,0,11692,Arverne (Far Rockaway),Queens,STOP&SHOP SUPERMARKET CO LLC THE
671063,JAC   ,51-02 KINGS DELI CORP            ,51-02,31ST AVE                   ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,51-02 KINGS DELI CORP
671010,A     ,MOONLIGHT DELI GROCERY INC       ,33-22,21ST ST                    ,ASTORIA           ,NY,11106,0,0,11106,Ravenswood (Astoria),Queens,MOONLIGHT DELI GROCERY INC
671013,A     ,NOKSHI CONVENIENCE INC           ,71-26,35TH AVE                   ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,NOKSHI CONVENIENCE INC
671015,A     ,DOSA HUTT INC                    ,143-01,HOLLY AVE                 ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,DOSA HUTT INC
638675,JAC   ,BOGOPA 58-01 LLC                 ,58-01,JUNCTION BLVD          ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,BOGOPA 58-01 LLC
639965,JAC   ,CRESCENT GOURMET DELI&GROCERY INC,27-02,CRESCENT ST                ,ASTORIA           ,NY,11102,0,0,11102,Astoria,Queens,CRESCENT GOURMET DELI&GROCERY INC
639962,JAC   ,PAROL EDMUND                     ,66-65,FOREST AVE                 ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,PAROL EDMUND
671034,JAC   ,JIYA DELI&GROCERY INC            ,146-25,NORTHERN BLVD             ,FLUSHING          ,NY,11354,0,0,11354,"Flushing, Linden Hill",Queens,JIYA DELI&GROCERY INC
639960,A     ,PRESCRIPTION & VITAMIN WHOUSE INC,197-18,HILLSIDE AVE              ,HOLLIS            ,NY,11423,0,0,11423,"Hollis, Holliswood, Jamaica Estates",Queens,PRESCRIPTION & VITAMIN WHOUSE INC
639951,JAC   ,CC DELI GROCERY INC              ,138-69,FRANCIS LEWIS BLVD        ,ROSEDALE          ,NY,11422,0,0,11422,"Meadowmere, Rosedale",Queens,CC DELI GROCERY INC
713905,JAC   ,PRAYOSHA 3192 INC                ,31-92,21ST ST              ,ASTORIA           ,NY,11106,0,0,11106,Ravenswood (Astoria),Queens,PRAYOSHA 3192 INC
638673,JAC   ,CORNAGA DELI&GROCERY CORP        ,21-07,CORNAGA AVE                ,FAR ROCKAWAY      ,NY,11691,0,0,11691,Bayswater (Far Rockaway),Queens,CORNAGA DELI&GROCERY CORP
638680,JAC   ,RICHMOND HILL DELI CORP          ,123-07,JAMAICA AVE               ,JAMAICA           ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,RICHMOND HILL DELI CORP
671069,JAC   ,URBAN FRESH CORP                 ,20-52,MOTT AVE                   ,FAR ROCKAWAY      ,NY,11691,0,0,11691,Bayswater (Far Rockaway),Queens,URBAN FRESH CORP
671071,JAC   ,VITO Q INC                       ,75-12,METROPOLITAN AVE           ,MIDDLE VILLAGE    ,NY,11379,0,0,11379,Middle Village,Queens,VITO Q INC
713896,JAC   ,NEW SENECA GARDEN INC            ,66-87,FOREST AVE                 ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,NEW SENECA GARDEN INC
638687,JAC   ,SIX STAR DELI & GROCERY INC      ,106-65,160TH ST                  ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,SIX STAR DELI & GROCERY INC
671079,JAC   ,BARRERA LUIS A                   ,40-08,ITHACA ST                  ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,BARRERA LUIS A
713878,JAC   ,RAINBOW SEAFOOD CORP             ,91-02,SUTPHIN BLVD               ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,RAINBOW SEAFOOD CORP
713877,JAC   ,BELEN DELI GROCERY CORP          ,98-16,CORONA AVE                 ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,BELEN DELI GROCERY CORP
713519,JAC   ,MADISON DELI CORP                ,66-61,FRESH POND                 ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,MADISON DELI CORP
671045,JABC  ,GUYANA CHOICE BAKERY LLC         ,119-14,101ST AVE                 ,SOUTH RICHMOND HIL,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,GUYANA CHOICE BAKERY LLC
670999,A     ,COUNTRY DREAM INC                ,34-39,31ST ST                    ,ASTORIA           ,NY,11106,0,0,11106,Ravenswood (Astoria),Queens,COUNTRY DREAM INC
712984,JAC   ,CHENS GROCERY INC                ,39-16,104TH ST                   ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,CHENS GROCERY INC
639979,JAC   ,NORTHERN STAR AT 34 INC          ,34-17,NORTHERN BLVD              ,LONG ISLAND       ,NY,11101,0,0,11101,Long Island City,Queens,NORTHERN STAR AT 34 INC
638649,JABC  ,ELIOT HILL CORP                  ,71-19,ELIOT AVE                  ,MIDDLE VILLAGE    ,NY,11379,0,0,11379,Middle Village,Queens,ELIOT HILL CORP
670985,JAC   ,BAYSIDE GROCERY & DELI INC       ,224-01,UNION TPKE            ,BAYSIDE           ,NY,11364,0,0,11364,Oakland Gardens,Queens,BAYSIDE GROCERY & DELI INC
670991,A     ,AMIGO 99 CENT OF 107 INC         ,107-18,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,AMIGO 99 CENT OF 107 INC
713993,JAC   ,FIVE ELEVEN CONVENIENCE INC      ,135-04,LEFFERTS BLVD             ,SOUTH OZONE PARK  ,NY,11420,0,0,11420,South Ozone Park,Queens,FIVE ELEVEN CONVENIENCE INC
639976,A     ,WALGREEN EASTERN CO INC          ,112-55,FARMERS BLVD              ,JAMAICA           ,NY,11412,0,0,11412,Saint Albans,Queens,WALGREEN EASTERN CO INC
638658,JAC   ,ESCOBAR JUAN A                   ,130-02,ATLANTIC AVE              ,RICHMOND HILL     ,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,ESCOBAR JUAN A
638661,JAC   ,YO UN CHIL                       ,35-57,38TH ST                    ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,YO UN CHIL
639969,A     ,ALDI INC                         ,61-11,JUNCTION BLVD          ,REGO PARK         ,NY,11374,0,0,11374,Rego Park,Queens,ALDI INC
713951,JAC   ,V AND F ENTERPRISES INC          ,115-05,BEACH CHANNEL DR          ,ROCKAWAY PARK     ,NY,11694,0,0,11694,"Neponsit, Rockaway Park",Queens,V AND F ENTERPRISES INC
638666,JAC   ,SUPERIOR CRESCENT DELI INC       ,34-55,CRESCENT ST                ,LONG ISLAND CITY  ,NY,11106,0,0,11106,Ravenswood (Astoria),Queens,SUPERIOR CRESCENT DELI INC
713976,JAC   ,KENIA GROCERY INC                ,90-47,149TH ST                   ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,KENIA GROCERY INC
671003,JAC   ,SEAWAY CORP                      ,81-02,NORTHERN BLVD              ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,SEAWAY CORP
713961,JACK  ,SESAME & MORE CORP               ,38-62,13TH ST                ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,SESAME & MORE CORP
638667,JACH  ,HAS FAMILY FOOD CORP             ,41-65,BOWNE ST                   ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,HAS FAMILY FOOD CORP
638668,JAC   ,FOREST POLISH GROCERY&DELI INC   ,58-49,69TH AVE                   ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,FOREST POLISH GROCERY&DELI INC
639971,JAC   ,SARAHI GROCERY CORP              ,136-35,SPRINGFIELD BLVD          ,SPRINGFIELD GRDNS ,NY,11413,0,0,11413,"Laurelton, Springfield Gardens",Queens,SARAHI GROCERY CORP
670994,JAC   ,BIKRAM KOWSILLA                  ,114-07,ATLANTIC AVE              ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,BIKRAM KOWSILLA
713629,A     ,DOLLAR TREE STORES INC           ,105-02,ROCKAWAY BLVD       ,OZONE PARK        ,NY,11417,0,0,11417,"Ozone Park, Tudor Village",Queens,DOLLAR TREE STORES INC
639924,A     ,6108 MARKET INC                  ,61-08,SPRINGFIELD BLVD           ,OAKLAND GARDENS   ,NY,11364,0,0,11364,Oakland Gardens,Queens,6108 MARKET INC
671167,A     ,BAYLOR GROCERY INC               ,141-18,NORTHERN BLVD             ,FLUSHING          ,NY,11354,0,0,11354,"Flushing, Linden Hill",Queens,BAYLOR GROCERY INC
639920,JAC   ,ELTAREB HUSSEIN N                ,69-20,FRESH POND RD              ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,ELTAREB HUSSEIN N
671170,JAC   ,J&T SUPERMARKET INC              ,117-31,FARMERS BLVD              ,SAINT ALBANS      ,NY,11412,0,0,11412,Saint Albans,Queens,J&T SUPERMARKET INC
713667,JAC   ,HILLSIDE SUPERMARKET INC         ,172-11,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,HILLSIDE SUPERMARKET INC
671176,JAC   ,TAKATY DELI CORP                 ,201-15,LINDEN BLVD               ,SAINT ALBANS      ,NY,11412,0,0,11412,Saint Albans,Queens,TAKATY DELI CORP
713640,A     ,PINGAN EXPRESS INC               ,85-10,QUEENS BLVD                ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,PINGAN EXPRESS INC
671083,JAC   ,SAANVI FOOD MART INC             ,68-30,ROOSEVELT AVE              ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,SAANVI FOOD MART INC
713631,A     ,FAMILY DOLLAR                    ,144-01,LIBERTY AVE         ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,FAMILY DOLLAR
713737,JAC   ,FIESTA MINI MARKET CORP          ,47-58,46TH ST                    ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,FIESTA MINI MARKET CORP
638723,JAC   ,SINGH&SONS PETROLEUM INC         ,81-02,ATLANTIC AVE               ,OZONE PARK        ,NY,11416,0,0,11416,Ozone Park,Queens,SINGH&SONS PETROLEUM INC
638724,JAC   ,LIC STAR INC                     ,47-15,11TH ST                    ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,LIC STAR INC
671192,JAC   ,GROSIK INC                       ,60-45,FRESH POND RD              ,MASPETH           ,NY,11378,0,0,11378,Maspeth,Queens,GROSIK INC
639911,A     ,MITUL QUICKSTOP INC              ,60-08,MAIN ST                    ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,MITUL QUICKSTOP INC
671196,JAC   ,SOUK EL-SHATER INC               ,43-03,QUEENS BLVD                ,SUNNYSIDE         ,NY,11104,0,0,11104,Sunnyside,Queens,SOUK EL-SHATER INC
713581,JAC   ,KAMBRIA GROCERY DELI CORP        ,116-40,SPRINGFIELD BLVD          ,CAMBRIA HEIGHTS   ,NY,11411,0,0,11411,Cambria Heights,Queens,KAMBRIA GROCERY DELI CORP
671199,JAC   ,ATLANTIC FARM & FOOD INC         ,114-15,ATLANTIC AVE              ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,ATLANTIC FARM & FOOD INC
671206,JAC   ,KLEYNBURG ROMAN                  ,50-92,NORTHERN BLVD          ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,KLEYNBURG ROMAN
713547,JAC   ,DE MAYO FOOD MARKET CORP         ,81-06,ROOSEVELT AVENUE           ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,DE MAYO FOOD MARKET CORP
639915,JAC   ,FLUSHING HALAL MEAT MARKET       ,43-37,MAIN ST                    ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,FLUSHING HALAL MEAT MARKET
713784,JAC   ,GHANSHYAM DELI&GRCY INC          ,59-02,MYRTLE AVE                 ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,GHANSHYAM DELI&GRCY INC
671090,JAC   ,131 ROCKAWAY FOOD CORP           ,131-02,ROCKAWAY BLVD             ,SOUTH OZONE PARK  ,NY,11420,0,0,11420,South Ozone Park,Queens,131 ROCKAWAY FOOD CORP
638690,JAC   ,Z&X STORE INC                    ,65-33,AUSTIN ST                  ,REGO PARK         ,NY,11374,0,0,11374,Rego Park,Queens,Z&X STORE INC
671091,JAC   ,FIVE STAR CONVENIENT STORE INC   ,64-02,ROOSEVELT AVE              ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,FIVE STAR CONVENIENT STORE INC
638693,A     ,AMRUT INC                        ,80-02,37TH AVE                   ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,AMRUT INC
638694,A     ,JC USA INC                       ,112-43,QUEENS BLVD           ,FOREST HILLS      ,NY,11375,0,0,11375,"Forest Hills, Forest Hills Gardens",Queens,JC USA INC
671096,JACH  ,PREMIUM SWEETS USA INC           ,168-03,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,PREMIUM SWEETS USA INC
639949,JAC   ,NIS SEAFOOD INC                  ,71-64,AUSTIN ST                  ,FOREST HILLS      ,NY,11375,0,0,11375,"Forest Hills, Forest Hills Gardens",Queens,NIS SEAFOOD INC
713823,A     ,YI ZHOU USA INC                  ,40-20,MAIN ST                    ,FLUSHING          ,NY,11354,0,0,11354,"Flushing, Linden Hill",Queens,YI ZHOU USA INC
713815,JAC   ,VINANZACA MINI MARKET CORP       ,47-30,JUNCTION BLVD              ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,VINANZACA MINI MARKET CORP
713703,JAC   ,5 DE MAYO CORP                   ,97-12,37TH AVE             ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,5 DE MAYO CORP
639946,JAC   ,MP MINI MARKET CORP              ,139-01,90TH AVE STORE A          ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,MP MINI MARKET CORP
713722,JAC   ,DK CONVENIENCE STORE INC         ,41-02,34TH AVE                   ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,DK CONVENIENCE STORE INC
713780,JAC   ,ONE STOP DELI GRILL & GROCERY INC,175-44,LIBERTY AVE               ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,ONE STOP DELI GRILL & GROCERY INC
