,zip,sizeRank,year,month,medianPrice,zcta,nbhLabel,boroLabel
1557,10282,3018,2012,10,5.17857142857143,10282,"Tribeca, Financial District",Manhattan
1558,10282,3018,2012,11,5.18207282913165,10282,"Tribeca, Financial District",Manhattan
1559,10282,3018,2012,12,5.21208033573141,10282,"Tribeca, Financial District",Manhattan
1560,10282,3018,2013,1,5.14583333333333,10282,"Tribeca, Financial District",Manhattan
1561,10282,3018,2013,2,5.20833333333333,10282,"Tribeca, Financial District",Manhattan
1562,10282,3018,2013,3,5.23333333333333,10282,"Tribeca, Financial District",Manhattan
1563,10282,3018,2013,4,5.28571428571429,10282,"Tribeca, Financial District",Manhattan
1564,10282,3018,2013,5,5.53640027709553,10282,"Tribeca, Financial District",Manhattan
1565,10282,3018,2013,6,5.5418719211822705,10282,"Tribeca, Financial District",Manhattan
1566,10282,3018,2013,7,5.542857142857139,10282,"Tribeca, Financial District",Manhattan
1567,10282,3018,2013,8,5.47084878787122,10282,"Tribeca, Financial District",Manhattan
1568,10282,3018,2013,9,5.57042076589443,10282,"Tribeca, Financial District",Manhattan
1569,10282,3018,2013,10,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1570,10282,3018,2013,11,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1571,10282,3018,2013,12,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1572,10282,3018,2014,1,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1573,10282,3018,2014,2,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1574,10282,3018,2014,3,5.339743589743589,10282,"Tribeca, Financial District",Manhattan
1575,10282,3018,2014,4,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1576,10282,3018,2014,5,5.32291666666667,10282,"Tribeca, Financial District",Manhattan
1577,10282,3018,2014,6,5.44753231492362,10282,"Tribeca, Financial District",Manhattan
1578,10282,3018,2014,7,5.35714285714286,10282,"Tribeca, Financial District",Manhattan
1579,10282,3018,2014,8,5.50810810810811,10282,"Tribeca, Financial District",Manhattan
1580,10282,3018,2014,9,5.52951184142709,10282,"Tribeca, Financial District",Manhattan
1581,10282,3018,2014,10,5.52304139582621,10282,"Tribeca, Financial District",Manhattan
1582,10282,3018,2014,11,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1583,10282,3018,2014,12,5.38695652173913,10282,"Tribeca, Financial District",Manhattan
1584,10282,3018,2015,1,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1585,10282,3018,2015,2,5.3125,10282,"Tribeca, Financial District",Manhattan
1586,10282,3018,2015,3,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1587,10282,3018,2015,4,5.2560646900269505,10282,"Tribeca, Financial District",Manhattan
1588,10282,3018,2015,5,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1589,10282,3018,2015,6,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1590,10282,3018,2015,7,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1591,10282,3018,2015,8,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1592,10282,3018,2015,9,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1593,10282,3018,2015,10,5.38695652173913,10282,"Tribeca, Financial District",Manhattan
1594,10282,3018,2015,11,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1595,10282,3018,2015,12,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1596,10282,3018,2016,1,5.38695652173913,10282,"Tribeca, Financial District",Manhattan
1597,10282,3018,2016,2,5.38695652173913,10282,"Tribeca, Financial District",Manhattan
1598,10282,3018,2016,3,5.44753231492362,10282,"Tribeca, Financial District",Manhattan
1599,10282,3018,2016,4,5.44753231492362,10282,"Tribeca, Financial District",Manhattan
1600,10282,3018,2016,5,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1601,10282,3018,2016,6,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1602,10282,3018,2016,7,5.3125,10282,"Tribeca, Financial District",Manhattan
1603,10282,3018,2016,8,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1604,10282,3018,2016,9,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1605,10282,3018,2016,10,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1606,10282,3018,2016,11,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1607,10282,3018,2016,12,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1608,10282,3018,2017,1,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1609,10282,3018,2017,2,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1610,10282,3018,2017,3,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1611,10282,3018,2017,4,5.36655518394649,10282,"Tribeca, Financial District",Manhattan
1612,10282,3018,2017,5,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1613,10282,3018,2017,6,5.346153846153849,10282,"Tribeca, Financial District",Manhattan
1614,10282,3018,2017,7,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1615,10282,3018,2017,8,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1616,10282,3018,2017,9,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1617,10282,3018,2017,10,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1618,10282,3018,2017,11,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1619,10282,3018,2017,12,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1620,10282,3018,2018,1,5.32932692307692,10282,"Tribeca, Financial District",Manhattan
1621,10282,3018,2018,2,5.38695652173913,10282,"Tribeca, Financial District",Manhattan
1622,10006,3021,2013,8,4.8032069970845495,10006,"Financial District, Battery Park City",Manhattan
1623,10006,3021,2013,9,4.87629981292577,10006,"Financial District, Battery Park City",Manhattan
1624,10006,3021,2013,10,4.919014084507039,10006,"Financial District, Battery Park City",Manhattan
1625,10006,3021,2013,11,5.18711018711019,10006,"Financial District, Battery Park City",Manhattan
1626,10006,3021,2013,12,5.2,10006,"Financial District, Battery Park City",Manhattan
1627,10006,3021,2014,1,5.23168908819133,10006,"Financial District, Battery Park City",Manhattan
1628,10006,3021,2014,2,5.687846733627699,10006,"Financial District, Battery Park City",Manhattan
1629,10006,3021,2014,3,5.6782670454545405,10006,"Financial District, Battery Park City",Manhattan
1630,10006,3021,2014,4,5.62841530054645,10006,"Financial District, Battery Park City",Manhattan
1631,10006,3021,2014,5,5.645532951478041,10006,"Financial District, Battery Park City",Manhattan
1632,10006,3021,2014,6,5.9750869585746695,10006,"Financial District, Battery Park City",Manhattan
1633,10006,3021,2014,7,6.001420454545451,10006,"Financial District, Battery Park City",Manhattan
1634,10006,3021,2014,8,6.00750938673342,10006,"Financial District, Battery Park City",Manhattan
1635,10006,3021,2014,9,5.303030303030299,10006,"Financial District, Battery Park City",Manhattan
1636,10006,3021,2014,10,5.35343035343035,10006,"Financial District, Battery Park City",Manhattan
1637,10006,3021,2014,11,5.2064631956911995,10006,"Financial District, Battery Park City",Manhattan
1638,10006,3021,2014,12,5.06638198757764,10006,"Financial District, Battery Park City",Manhattan
1639,10006,3021,2015,1,5.09031198686371,10006,"Financial District, Battery Park City",Manhattan
1640,10006,3021,2015,2,5.10771992818671,10006,"Financial District, Battery Park City",Manhattan
1641,10006,3021,2015,3,5.09031198686371,10006,"Financial District, Battery Park City",Manhattan
1642,10006,3021,2015,4,5.14091350826045,10006,"Financial District, Battery Park City",Manhattan
1643,10006,3021,2015,5,5.40639776126604,10006,"Financial District, Battery Park City",Manhattan
1644,10006,3021,2015,6,5.58002936857562,10006,"Financial District, Battery Park City",Manhattan
1645,10006,3021,2015,7,5.4279720279720305,10006,"Financial District, Battery Park City",Manhattan
1646,10006,3021,2015,8,5.26315789473684,10006,"Financial District, Battery Park City",Manhattan
1647,10006,3021,2015,9,5.44504995458674,10006,"Financial District, Battery Park City",Manhattan
1648,10006,3021,2015,10,5.18630129822589,10006,"Financial District, Battery Park City",Manhattan
1649,10006,3021,2015,11,5.3941908713692905,10006,"Financial District, Battery Park City",Manhattan
1650,10006,3021,2015,12,5.23168908819133,10006,"Financial District, Battery Park City",Manhattan
1651,10006,3021,2016,1,5.480270008995321,10006,"Financial District, Battery Park City",Manhattan
1652,10006,3021,2016,2,5.6857702759710005,10006,"Financial District, Battery Park City",Manhattan
1653,10006,3021,2016,3,5.94047842621719,10006,"Financial District, Battery Park City",Manhattan
1654,10006,3021,2016,4,5.238717890031389,10006,"Financial District, Battery Park City",Manhattan
1655,10006,3021,2016,5,5.62714249996988,10006,"Financial District, Battery Park City",Manhattan
1656,10006,3021,2016,6,5.02252062931675,10006,"Financial District, Battery Park City",Manhattan
1657,10006,3021,2016,7,5.21235521235521,10006,"Financial District, Battery Park City",Manhattan
1658,10006,3021,2016,8,5.041752418801599,10006,"Financial District, Battery Park City",Manhattan
1659,10006,3021,2016,9,5.08514359351988,10006,"Financial District, Battery Park City",Manhattan
1660,10006,3021,2016,10,4.85799701046338,10006,"Financial District, Battery Park City",Manhattan
1661,10006,3021,2016,11,4.992857142857139,10006,"Financial District, Battery Park City",Manhattan
1662,10006,3021,2016,12,5.0,10006,"Financial District, Battery Park City",Manhattan
1663,10006,3021,2017,1,4.99642857142857,10006,"Financial District, Battery Park City",Manhattan
1664,10006,3021,2017,2,5.1243167182235805,10006,"Financial District, Battery Park City",Manhattan
1665,10006,3021,2017,3,5.329436777105371,10006,"Financial District, Battery Park City",Manhattan
1666,10006,3021,2017,4,5.188679245283019,10006,"Financial District, Battery Park City",Manhattan
1667,10006,3021,2017,5,5.23168908819133,10006,"Financial District, Battery Park City",Manhattan
1668,10006,3021,2017,6,5.101936887170281,10006,"Financial District, Battery Park City",Manhattan
1669,10006,3021,2017,7,5.08928571428571,10006,"Financial District, Battery Park City",Manhattan
1670,10006,3021,2017,8,4.992857142857139,10006,"Financial District, Battery Park City",Manhattan
1671,10006,3021,2017,9,5.08928571428571,10006,"Financial District, Battery Park City",Manhattan
1672,10006,3021,2017,10,4.9922619047619,10006,"Financial District, Battery Park City",Manhattan
1673,10006,3021,2017,11,4.992857142857139,10006,"Financial District, Battery Park City",Manhattan
1674,10006,3021,2017,12,5.08928571428571,10006,"Financial District, Battery Park City",Manhattan
1675,10006,3021,2018,1,5.096153846153849,10006,"Financial District, Battery Park City",Manhattan
1676,10006,3021,2018,2,5.11140472112661,10006,"Financial District, Battery Park City",Manhattan
1677,10004,3025,2013,9,4.816795254784809,10004,Battery Park City,Manhattan
1678,10004,3025,2013,10,4.89658204089697,10004,Battery Park City,Manhattan
1679,10004,3025,2013,11,4.921465968586389,10004,Battery Park City,Manhattan
1680,10004,3025,2013,12,5.03597122302158,10004,Battery Park City,Manhattan
1681,10004,3025,2014,1,5.04576338928857,10004,Battery Park City,Manhattan
1682,10004,3025,2014,2,5.05542390731964,10004,Battery Park City,Manhattan
1683,10004,3025,2014,3,4.98812213028212,10004,Battery Park City,Manhattan
1684,10004,3025,2014,4,5.05640373197625,10004,Battery Park City,Manhattan
1685,10004,3025,2014,5,5.06241253848307,10004,Battery Park City,Manhattan
1686,10004,3025,2014,6,5.03048780487805,10004,Battery Park City,Manhattan
1687,10004,3025,2014,7,5.03048780487805,10004,Battery Park City,Manhattan
1688,10004,3025,2014,8,5.03322951394982,10004,Battery Park City,Manhattan
1689,10004,3025,2014,9,4.96781647136491,10004,Battery Park City,Manhattan
1690,10004,3025,2014,10,4.947667029774871,10004,Battery Park City,Manhattan
1691,10004,3025,2014,11,5.03322951394982,10004,Battery Park City,Manhattan
1692,10004,3025,2014,12,5.06926952141058,10004,Battery Park City,Manhattan
1693,10004,3025,2015,1,5.06926952141058,10004,Battery Park City,Manhattan
1694,10004,3025,2015,2,5.03597122302158,10004,Battery Park City,Manhattan
1695,10004,3025,2015,3,4.96,10004,Battery Park City,Manhattan
1696,10004,3025,2015,4,5.05555555555556,10004,Battery Park City,Manhattan
1697,10004,3025,2015,5,5.18672199170125,10004,Battery Park City,Manhattan
1698,10004,3025,2015,6,5.18672199170125,10004,Battery Park City,Manhattan
1699,10004,3025,2015,7,5.18672199170125,10004,Battery Park City,Manhattan
1700,10004,3025,2015,8,5.06926952141058,10004,Battery Park City,Manhattan
1701,10004,3025,2015,9,5.03597122302158,10004,Battery Park City,Manhattan
1702,10004,3025,2015,10,5.03860889290401,10004,Battery Park City,Manhattan
1703,10004,3025,2015,11,5.06241253848307,10004,Battery Park City,Manhattan
1704,10004,3025,2015,12,5.091383812010441,10004,Battery Park City,Manhattan
1705,10004,3025,2016,1,5.30874785591767,10004,Battery Park City,Manhattan
1706,10004,3025,2016,2,5.3763440860215095,10004,Battery Park City,Manhattan
1707,10004,3025,2016,3,5.3781512605042,10004,Battery Park City,Manhattan
1708,10004,3025,2016,4,5.215053763440861,10004,Battery Park City,Manhattan
1709,10004,3025,2016,5,4.98403499422684,10004,Battery Park City,Manhattan
1710,10004,3025,2016,6,5.23917995444191,10004,Battery Park City,Manhattan
1711,10004,3025,2016,7,5.05555555555556,10004,Battery Park City,Manhattan
1712,10004,3025,2016,8,5.126130038293,10004,Battery Park City,Manhattan
1713,10004,3025,2016,9,4.95052143240549,10004,Battery Park City,Manhattan
1714,10004,3025,2016,10,4.85099265973693,10004,Battery Park City,Manhattan
1715,10004,3025,2016,11,4.95607929298524,10004,Battery Park City,Manhattan
1716,10004,3025,2016,12,4.87169811320755,10004,Battery Park City,Manhattan
1717,10004,3025,2017,1,5.617353750578999,10004,Battery Park City,Manhattan
1718,10004,3025,2017,2,5.761889306193099,10004,Battery Park City,Manhattan
1719,10004,3025,2017,3,5.38507423117709,10004,Battery Park City,Manhattan
1720,10004,3025,2017,4,5.281938325991191,10004,Battery Park City,Manhattan
1721,10004,3025,2017,5,5.2960510786951795,10004,Battery Park City,Manhattan
1722,10004,3025,2017,6,5.32261794634598,10004,Battery Park City,Manhattan
1723,10004,3025,2017,7,5.71428571428571,10004,Battery Park City,Manhattan
1724,10004,3025,2017,8,5.279503105590059,10004,Battery Park City,Manhattan
1725,10004,3025,2017,9,5.0487861811391195,10004,Battery Park City,Manhattan
1726,10004,3025,2017,10,4.9320987654321,10004,Battery Park City,Manhattan
1727,10004,3025,2017,11,5.06241253848307,10004,Battery Park City,Manhattan
1728,10004,3025,2017,12,5.08637236084453,10004,Battery Park City,Manhattan
1729,10004,3025,2018,1,5.0041734568146605,10004,Battery Park City,Manhattan
1730,10004,3025,2018,2,4.98403499422684,10004,Battery Park City,Manhattan
